"lead_paragraph","datetime","_id","web_url"
"WASHINGTON -- As the fourth quarter draws to a close, a spate of unexpectedly good economic data suggests that it will have some of the fastest and strongest economic growth since the recovery started in 2009, causing a surge in the stock market and cheering economists, investors and policy makers. In recent weeks, a broad range of data -- like reports on new residential construction and small business confidence -- have beaten analysts' expectations. Initial claims for jobless benefits, often an early indicator of where the labor market is headed, have dropped to their lowest level since May 2008. And prominent economics groups say the economy is growing three to four times as quickly as it was early in the year, at an annual pace of about 3.7 percent.",2011-12-22 00:00:00,"4fd2a41d8eb7c8105d889e65","http://www.nytimes.com/2011/12/22/business/signs-point-to-economys-rise-but-experts-see-a-false-dawn.html"
"Between 1990 and 2007, the total mortgage debt held by Americans rose from $2.5 trillion to $10.5 trillion. This rise was part of a societal credit bubble that burst in 2008. To cushion the pain of that collapse, federal authorities decided to replace private debt with public debt. In 2008, the Bush administration increased spending by about $1.7 trillion, and guaranteed loans, investments and deposits worth about $8 trillion. In 2009, the Obama administration spent $800 billion on a stimulus package, $1 trillion on a second round of bank bailouts and committed another trillion on health care reform and other bailout plans.",2009-02-13 00:00:00,"4fd29b798eb7c8105d87aee4","http://www.nytimes.com/2009/02/13/opinion/13brooks.html"
"The nation's economic slump could be deeper and last longer than previous recessions, some bankers and economists are warning, because many of the conditions that normally soften a recession or lead to a recovery will be lacking this time. For one thing, they say, the nation's banks are so weakened by rising losses on loans, particularly for commercial real estate, that they will be less able to make the new loans the economy needs to pull out of a recession.",1990-11-05 00:00:00,"4fd1a5148eb7c8105d6bd831","http://www.nytimes.com/1990/11/05/business/few-buffers-to-a-slump-are-seen.html"
"THE Greenspan Federal Reserve did the heavy lifting, never missing a chance in its last 14 interest-rate-setting meetings to execute a quarter-point upward nudge. With the new-model Fed under Ben S. Bernanke widely viewed as planning another tweak or two, one market strategist said he would be fine-tuning the way he views an important piece of economic data this week. Ed Yardeni, chief investment strategist at Oak Associates, says he expects a core consumer inflation rate of 0.2 percent for January. That would be the same figure as in the preceding three months and the number forecast in a Bloomberg News poll of economists. The government report is to be released Wednesday.",2006-02-19 00:00:00,"4fd263038eb7c8105d81585d","http://www.nytimes.com/2006/02/19/business/yourmoney/19mark.html"
"Much as I'd like to call a work as pertinent, informative and sensible as ""Made in America?"" enthralling television, that would constitute misleading advertising. The four-hour documentary, presided over by Robert B. Reich, the prolific Harvard University political economist, has a lot to say about American competitiveness and lack of it. Professor Reich says it well enough, but after a lively start, the pictures of factories and classrooms begin to resemble industrial training films.",1992-05-26 00:00:00,"4fd1cfe08eb7c8105d7090e8","http://www.nytimes.com/1992/05/26/movies/review-television-fixing-us-economy-at-home-not-abroad.html"
"The fear is spreading. For months now, investors have been lured to overseas markets with the promise that surging growth and solid economic fundamentals in Asia and the Middle East would insulate them from the credit squeeze plaguing the United States market.",2008-01-22 00:00:00,"4fd2b23a8eb7c8105d8a30cc","http://www.nytimes.com/2008/01/22/business/22stox.html"
"WASHINGTON -- The Senate on Thursday confirmed two nominees chosen by President Obama for the Federal Reserve Board of Governors, overcoming Republican objections and bringing the seven-member board to full strength for the first time since 2006, before the economic crisis. The Harvard economist Jeremy C. Stein and the investment banker and lawyer Jerome H. Powell were confirmed easily after a morning of debate. The vote for Mr. Stein was 70 to 24, and for Mr. Powell, 74 to 21.",2012-05-18 00:00:00,"4fd2a7cc8eb7c8105d8915f8","http://www.nytimes.com/2012/05/18/business/senate-confirms-fed-board-nominees.html"
"Throughout the halls of the State Legislature here, lawmakers are turning an age-old Freudian question into a daily fiscal riddle: ''What does Jim Gibbons want?'' Jim Gibbons, the governor of this state -- which has the unfortunate bragging rights of having unemployment and foreclosure rates that are among the highest in the nation -- is one of several Republican governors who have said they are not interested in taking federal stimulus money that would help pay unemployment benefits.",2009-03-21 00:00:00,"4fd26d4b8eb7c8105d82681f","http://www.nytimes.com/2009/03/21/us/21nevada.html"
"Rising gasoline costs in August contributed to the biggest increase in consumer prices in five months, the Labor Department reported today. The government's most closely watched inflation barometer, the Consumer Price Index, rose 0.3 percent, matching the increase in March. Consumer prices had gone up 0.2 percent in both June and July.",2003-09-17 00:00:00,"4fd246e18eb7c8105d7e255d","http://www.nytimes.com/2003/09/17/business/consumer-prices-are-up-0.3.html"
"The unexpectedly deep plunge in home sales this summer is likely to force the Obama administration to choose between future homeowners and current ones, a predicament officials had been eager to avoid. Over the last 18 months, the administration has rolled out just about every program it could think of to prop up the ailing housing market, using tax credits, mortgage modification programs, low interest rates, government-backed loans and other assistance intended to keep values up and delinquent borrowers out of foreclosure. The goal was to stabilize the market until a resurgent economy created new households that demanded places to live.",2010-09-06 00:00:00,"4fd2a8498eb7c8105d8925a0","http://www.nytimes.com/2010/09/06/business/economy/06housing.html"
"Paul A. Volcker, chairman of the Federal Reserve Board, said today that the United States has ''a rare opportunity - an enormous opportunity - to set in train a strong period of growth and price stability.'' Addressing the annual meeting here of the American Economic Association and the American Finance Association, Mr. Volcker said he did not share the doubts and even cynicism of many about the nation's capacity to learn from the experiences of previous recessions and to draw ''practical lessons'' about preserving stable growth. Prospects for Growth Favorable He said the current prospects for growth seemed extremely favorable, with unemployment down more than two percentage points from its peak, industrial production up 16 percent in the past year and stable prices for producers and consumers. But he warned that the cyclical phase of the recovery was nearly over and that the hardest part of preserving price stability lay ahead.",1983-12-29 00:00:00,"4fd130548eb7c8105d5fd6bd","http://www.nytimes.com/1983/12/29/business/volcker-optimistic-about-us-growth.html"
"LEAD: When the United States economy succumbs to recession, as it sooner or later must, it is a good bet that Dr. Richard T. Curtin and his colleagues here at the University of Michigan will have seen it coming before almost anyone else.",1990-04-04 00:00:00,"4fd1af038eb7c8105d6cf2f7","http://www.nytimes.com/1990/04/04/business/recession-coming-ask-the-consumer.html"
"The sharp fall in bond prices on Thursday raised doubts in the markets about the future of the rally that had carried the yield on the 30-year bond to its lowest level in five and a half years. And those doubts, in turn, are making investors think about what has actually been driving this rally and what can upset it, even though bond prices rebounded on Friday.",1992-08-17 00:00:00,"4fd1a10f8eb7c8105d6b63f8","http://www.nytimes.com/1992/08/17/business/credit-markets-re-examining-bonds-rally-new-questions-arise-about-underpinnings.html"
"As President Obama seeks a solution that will satisfy the ideological and political tests of both parties, he faces complaints from Democrats who say he mishandled his last attempt at a “grand bargain.”",2013-03-11 00:00:00,"513cf027cf28d04ae0000c64","http://www.nytimes.com/2013/03/11/us/politics/in-search-of-debt-deal-obama-walks-a-narrow-path.html"
"LEAD: A group of venture capital firms will have an average of $44.8 million to invest this year, up 11 percent from last year, according to a study released on Wednesday. Grant Thornton, the accounting and management consulting firm that conducted the survey, noted that 93 percent of the 183 venture capital firms that responded said they expected to receive more requests for funds from young companies this year.",1988-03-18 00:00:00,"4fd176298eb7c8105d66bd75","http://www.nytimes.com/1988/03/18/business/venture-capital-funds.html"
"Persistent double-digit inflation and the 1980 recession combined to depress the real income of American families by 5.5 percent last year, the biggest drop since 1947, when the Government began keeping records, the Census Bureau reported today. The weak economy held down income gains and the 13.5 percent inflation rate for 1980, as measured by the Consumer Price Index, more than wiped out income gains from raises, the report said. Partly as a result, the number of Americans below the Federal poverty level increased to 13 percent of the population last year from 11.7 percent in 1979. Inflation also raised the annual income used by Government for the poverty level to $8,414 in 1980 from $7,412 in 1979 for a nonfarm family of four. About 6.2 million families, or 29.3 million individuals, were classified as poor last year. In 1980 there were 19.7 million whites, 8.6 million blacks and 3.5 million Hispanic people below the poverty level.",1981-08-21 00:00:00,"4fd118198eb7c8105d5d0290","http://www.nytimes.com/1981/08/21/us/real-income-down-5.5-in-1980-in-a-record-drop.html"
"The productivity of American workers, which rose sharply as new technologies took hold and served as the great source of prosperity in the late 1990's, fell in the first quarter for the first time in six years. The decline of 0.1 percent, the Labor Department reported yesterday, reflected the sagging economy, particularly weakness in manufacturing. Output, in effect, rose more slowly than the number of hours worked, making labor less productive.",2001-05-09 00:00:00,"4fd2593a8eb7c8105d8053b1","http://www.nytimes.com/2001/05/09/business/after-6-years-first-quarter-productivity-fell-in-us.html"
"The no-surprises Federal Reserve Board gave investors just what they were expecting yesterday: a quarter-point increase in short-term interest rates. The full-of-surprises stock market delivered a smashing gain on the news, with two of the broadest indexes closing at new highs. Before the midafternoon announcement that the Fed had pushed the Federal Funds rate to 6 percent, stocks had been adrift. After the news, they took off, with the Standard & Poor's 500-stock index rising 2.56 percent to end the day at a record of 1,493.87. The Wilshire 5000 index, which represents the entire stock market and is an index that the Fed chairman Alan Greenspan reportedly watches, closed at a high of 14,346.22, up 2.1 percent on the day. The Nasdaq rose 2.21 percent.",2000-03-22 00:00:00,"4fd205ca8eb7c8105d76e5f8","http://www.nytimes.com/2000/03/22/business/markets-market-place-fed-has-no-surprises-market-has-reason-rally.html"
"Hong Kong After spending last week talking with Hong Kong entrepreneurs about a bill, just passed by the U.S. Senate, to clear the way for tariffs on Chinese exports to America if China doesn't revalue its currency, there are three things I have to say. One, I really hope the people pushing this bill do not give up. Two, I really hope the people pushing this bill do not succeed. And, three, I really hope no one thinks this legislation will make any sustainable dent in our unemployment problem, which requires much more radical rethinking.",2011-10-19 00:00:00,"4fd2acbb8eb7c8105d89a1c9","http://www.nytimes.com/2011/10/19/opinion/imagined-in-america.html"
"The recession loitering in the region for three years now has been paying surprise visits to the homes of many people who had always thought that blue-chip educations and white-collar jobs made them immune to cutbacks and unemployment. For these people, the economics of the slump have brought home a hard truth: recessions that used to spell trouble mostly for factory workers are now also disrupting the lives of the educated and the professional elite.",1992-01-25 00:00:00,"4fd1b2ae8eb7c8105d6d5f28","http://www.nytimes.com/1992/01/25/nyregion/white-collars-and-mortarboards-are-no-shield-in-this-recession.html"
"When Joseph Stiglitz was invited to join the President's Council of Economic Advisers, many wondered whether the ivory-tower theorist from Stanford University could possibly navigate the currents of real world policy-making. The council's role, played mostly behind the scenes, is to inject as much economic rationality into Administration proposals as politics allow. Mr. Stiglitz, 51, had written hundreds of papers on the economics of information, public finance and economic development, won the prestigious John Bates Clark medal in 1979 and was widely expected to collect a Nobel someday. He was also the quintessential absent-minded professor, who has dashed into class and lectured on the wrong subject, and often turned up with his tie or shirt collar seriously askew. Repairing Markets In fact, as the council's chairwoman, Laura D'Andrea Tyson, must have recognized when she chose Professor Stiglitz, he and Washington circa 1993 were made for each other. He has spent his professional life focused on the idea that markets are imperfect and need to be repaired. ""What ends up in the Government's portfolio are the things where the market is having problems,"" Mr. Stiglitz said, ""Government can make a major difference for the good if you structure policies appropriately.""",1994-02-09 00:00:00,"4fd1bf228eb7c8105d6ed172","http://www.nytimes.com/1994/02/09/business/stiglitz-idea-man-among-the-economic-advisers.html"
"Paul Tsongas's decison not to contest yesterday's Connecticut primary and pull out of the Democratic Presidential race may dishearten those of us who felt 1992 might see a victory of political substance over style. The lesson, however, is not that the Tsongas campaign failed but that it went as far as it did. Measured against expectations, the Tsongas saga was a triumph. Unfortunately for Mr. Tsongas -- and for the country as well -- exceeding expectations and scoring moral victories are not what counts in politics. As Churchill growled after the moral triumph of Dunkirk, ""Wars are not won by evacuations.""",1992-03-25 00:00:00,"4fd1b2758eb7c8105d6d59de","http://www.nytimes.com/1992/03/25/opinion/tsongas-still-ahead-of-the-curve.html"
"The Census Bureau, in its first look at who gets help from the Government, said today that Federal benefit programs reached one out of every three American households in 1979. The agency reported that 27,190,000 of the 79,108,000 households counted in the 1980 census used at least one of five Federal benefit programs: Medicare, Medicaid, food stamps, school lunch aid and subsidized housing. Medicare is the single largest program, covering one or more persons in 18,526,000 households. Gordon W. Green Jr., author of the report, said that the large number of people covered by Medicare meant that the totals did not reflect only assistance to the poor.",1981-03-13 00:00:00,"4fd118858eb7c8105d5d0a30","http://www.nytimes.com/1981/03/13/us/census-finds-us-benefits-reach-1-out-of-3-families.html"
"To the Editor: Re ''Regulations Czar Prefers New Path'' (front page, March 25): Most scientists engaged in research and policy analysis scrupulously avoid any conflict of interest. But John D. Graham, President Bush's nominee to head the regulatory affairs office, has long conducted studies on public health regulation while his work has been financed by the industries that would be regulated.",2001-04-01 00:00:00,"4fd2587c8eb7c8105d804444","http://www.nytimes.com/2001/04/01/opinion/l-who-regulates-the-regulations-663751.html"
"Construction of new homes rose in May, bouncing back from a disappointing April, the federal government reported yesterday. But the improvement may prove to be a temporary blip, as other numbers in the report pointed to a slowdown in the coming months and a market that is less robust than a year ago. The Department of Housing and Urban Development said new construction rose 5 percent in May, to a seasonally adjusted annual pace of 1,957,000 homes. Still, that number was 3.8 percent less than in May 2005.",2006-06-21 00:00:00,"4fd287e48eb7c8105d85a277","http://www.nytimes.com/2006/06/21/business/21econ.html"
"The Federal Reserve's announcement last week that it intended to keep credit cheap for at least two more years was a clear invitation to Americans: Go out and borrow. But many economists say it will take more than low interest rates to persuade consumers, a crucial driver of the nation's economy, to take on more debt.",2011-08-15 00:00:00,"4fd2ac1c8eb7c8105d8993c3","http://www.nytimes.com/2011/08/15/business/low-interest-rates-do-little-to-sway-nervous-consumers.html"
"WASHINGTON -- If passage of the financial regulatory overhaul on Thursday proves anything about President Obama, it is this: He knows how to push big bills through a balky Congress. But Mr. Obama's legislative success poses a paradox: while he may be winning on Capitol Hill, he is losing with voters at a time of economic distress, and soon may be forced to scale back his ambitions.",2010-07-16 00:00:00,"4fd27f848eb7c8105d849ea3","http://www.nytimes.com/2010/07/16/business/16assess.html"
"Paul A. Volcker, chairman of the Federal Reserve Board, in his first appearance on Capitol Hill since the President endorsed Federal Reserve policies last week, indicated today that he still had problems with the President's program. Despite the impression of harmony left by the President's statement opening his news conference last Thursday, Mr. Volcker, in testimony before the House Ways and Means Committee, said he had concerns about the budget deficits projected in the President's program over the next several years and their effect on the economy. He also questioned the Administration's assumption that a dramatic increase in personal and business savings would eliminate the adverse effect of deficits on interest rates. Leading banks loweredtheir prime lending rate today by half a percentage point, to 16 1/2 percent, and further cuts were predicted amid declining costs for lendable funds. (Page D1.)",1982-02-24 00:00:00,"4fd11eed8eb7c8105d5de802","http://www.nytimes.com/1982/02/24/business/volcker-expresses-concern-on-budget-deficit.html"
"INVESTORS are always told to focus on a company's profit, or bottom line. And sure enough, a big reason for the recent stock market surge is a spate of better-than-expected earnings reports. Nearly three-quarters of the companies in the Standard & Poor's 500 that have already announced quarterly results have beaten analysts' forecasts. That comes on the heels of a first quarter in which nearly two-thirds of the index companies surpassed expectations.",2009-10-04 00:00:00,"4fd2b5be8eb7c8105d8a959e","http://www.nytimes.com/2009/10/04/business/economy/04fund.html"
"STOCK market investors, even more than the average Jane, hate unpleasant surprises. Unfortunately, as last week showed, this bailout business is chock full of them. Consider the backstop recently provided to the American International Group, the beleaguered insurer. On Sept. 16, the Treasury Department told taxpayers to lend $85 billion to it. Last Wednesday, we had to cough up another $37.2 billion to keep the company operating. As part of a new lending facility announced by the Federal Reserve Bank of New York, our stake in A.I.G. now approaches $122 billion.",2008-10-12 00:00:00,"4fd2b43a8eb7c8105d8a64c6","http://www.nytimes.com/2008/10/12/business/12gret.html"
"After yesterday's benign inflation report -- consumer prices edged up a minuscule one-tenth of a percent -- even more people were left scratching their heads over the Fed's big interest rate increase on Tuesday. What on earth, many asked, were Alan Greenspan, the moderate Republican who serves as Fed chairman, and Alan S. Blinder, the liberal Democrat who is vice chairman, thinking? It is certainly true that there are few signs that inflation is a problem now. The broad measures of prices generally look quite reassuring. Producer prices, as well as the consumer prices that the Labor Department reported yesterday, have been rising slowly. [ Page D6. ]",1994-11-17 00:00:00,"4fd1b8358eb7c8105d6df8f9","http://www.nytimes.com/1994/11/17/business/thinking-as-the-fed-thinks.html"
"The finances of American households are in generally good shape even though consumers have increased their debt and bankruptcy filings have surged, the Federal Reserve chairman, Alan Greenspan, said yesterday. In a speech to the Credit Union National Association in Washington, Mr. Greenspan said that an extended period of low interest rates and extra cash from mortgage refinancing had given borrowers flexibility to better manage their debts.",2004-02-24 00:00:00,"4fd24f148eb7c8105d7f16d1","http://www.nytimes.com/2004/02/24/business/greenspan-says-personal-debt-is-mitigated-by-housing-value.html"
"The deceleration in medical inflation intensified in March, the Government's consumer price report showed today, with health-care costs rising by the smallest amount in nine years. The rise of three-tenths of 1 percent in medical costs last month magnified a slowdown that has been under way since early 1991. Medical inflation for the first quarter of the year fell to an annual rate of 5.6 percent, down from 6.6 percent in 1992, 7.9 percent in 1991 and 9.6 percent in 1990.",1993-04-10 00:00:00,"4fd1b8dc8eb7c8105d6e0e06","http://www.nytimes.com/1993/04/10/business/slowing-health-costs-help-to-hold-down-price-index.html"
"Treasury Secretary Nicholas F. Brady pressured the Federal Reserve chairman, Alan Greenspan, to achieve a certain amount of economic growth shortly before Mr. Greenspan's renomination and thought he had received a commitment, Administration officials said today. But the officials denied that the Fed chairman had agreed to change monetary policy at Mr. Brady's behest. Administration officials said today that in meetings in July 1991, shortly before Mr. Greenspan was renominated, Mr. Brady told the Fed chairman that he hoped the Fed would help achieve 3 percent growth in 1992. The meetings came just before President Bush renominated Mr. Greenspan to a second four-year term as chairman.",1992-09-24 00:00:00,"4fd1b4708eb7c8105d6d94f4","http://www.nytimes.com/1992/09/24/business/administration-admits-pressuring-greenspan.html"
"In Hawaii, hotel bookings are down slightly. In Texas, the frenzied pace of expansion in the energy industry has slowed. In New York, demand for all types of loans is off. While a ''modest expansion'' continued in most regions of the country from early January to late February, the Federal Reserve said yesterday that several areas have noticed a slowdown in growth.",2007-03-08 00:00:00,"4fd257598eb7c8105d801b25","http://www.nytimes.com/2007/03/08/business/08econ.html"
"Alan Greenspan, the Federal Reserve chairman, said today that more businesses have had trouble repaying bank loans as the economy has slowed, but he urged lenders not to overreact by cutting off credit to healthy borrowers. Speaking to the Senate Banking Committee, Mr. Greenspan also said he saw few signs of accelerating inflation, despite the rise in the costs of energy and labor. His comments suggested that the Fed would not be constrained by concerns about rising prices when it meets next week to consider cutting interest rates for the sixth time this year.",2001-06-21 00:00:00,"4fd249ea8eb7c8105d7e783a","http://www.nytimes.com/2001/06/21/business/fed-chief-tries-to-head-off-skittishness-among-lenders.html"
"New York City's ""other"" school system -- where families pay $10,000 a year and more for the kind of education that most public schools cannot provide -- has lost whatever immunity it had to hard times. This year, the city's version of the old boy and girl network -- the nation's largest and oldest alliance of nondenominational schools -- has been stunned by the effects of recent financial and population changes. Teachers are being laid off, class sizes are rising, two sets of schools have decided to merge, two others are selling real estate to survive and another narrowly averted closing.",1991-02-18 00:00:00,"4fd1c9558eb7c8105d6fc964","http://www.nytimes.com/1991/02/18/nyregion/slump-not-exclusive-private-schools-find.html"
"The Great Stagnation Lester Thurow's analysis of the current difficulties facing the American economy provided a convincing description of the structural causes of the present depression (''The Great Stagnation,'' Oct. 17). His portrayal of the inadequacies of current policy initiatives was a compelling one.",1982-11-28 00:00:00,"4fd124928eb7c8105d5e9d79","http://www.nytimes.com/1982/11/28/magazine/l-letters-061835.html"
"Following is the text of a statement released by the Federal Reserve yesterday after the Fed's monetary policy panel, the Federal Open Market Committee, decided to raise its benchmark interest rates a quarter point: The Federal Open Market Committee decided today to raise its target for the federal funds rate by 25 basis points, to 23/4 percent.",2005-03-23 00:00:00,"4fd246078eb7c8105d7e0e49","http://query.nytimes.com/gst/fullpage.html?res=9F00E5DF163FF930A15750C0A9639C8B63"
"NOT so long ago, various economists were assuring their clients that come the first of July, the economy would burst out of the recession like a shot from a Roman candle. For July 1 is Tax Cut Day, the day when working Americans will find their paychecks a little fatter thanks to a 10 percent reduction in tax rates. Also on that day, people who receive Social Security benefits may be a little richer with cost-of-living increases that will add $27 to the average monthly payment scheduled to go into effect. All told, the tax cuts and Social Security increases are expected to pump $48 billion into the economy, at an annual rate. All that money might stop the recession if consumers spend it on automobiles, appliances and houses or even, from a strict supply-side view, if they put much of it in stocks, bonds or savings accounts. ''It will be an important shot in the arm to the economy,'' said Murray L. Weidenbaum, chairman of the President's Council of Economic Advisers. ''I can't assure you or anyone that the tax cut in and of itself is going to have a dramatic effect on the overall economy,'' Mr. Weidenbaum said, adding that ''It depends on what else is happening - for instance, where interest rates are.''",1982-05-02 00:00:00,"4fd11fcf8eb7c8105d5e00b4","http://www.nytimes.com/1982/05/02/business/why-the-tax-cut-worries-business.html"
"LONG before the economy started to sink, before terrorists crashed planes into the World Trade Center and the Pentagon, before Cipro became part of the popular trademark lexicon, American health care had major problems. Now there are new twists. In New York, hospitals are reeling from the financial losses incurred after the attacks. Many of them made purchases to care for patients who, sadly, never came out of the World Trade Center. Hospitals also lost revenue when many patients canceled elective surgeries and other procedures immediately after the attacks.",2001-11-18 00:00:00,"4fd267678eb7c8105d81cdb6","http://www.nytimes.com/2001/11/18/business/money-medicine-another-terror-victim-health-care.html"
"THEY say that everything is bigger in Texas. Last week, the state tried to bring that attitude to academics with the announcement of a $2.5 billion initiative for science teaching and research in the University of Texas system. The hope, it seems, is to use the university system to jump-start economic development and continue to move Texas away from its traditional dependence on energy, raw materials and real estate. A primary focus is building the research capacity at campuses away from the flagship in Austin, with much of the money going for science centers at campuses in San Antonio, El Paso and Arlington in an attempt to turn those places into the next Silicon Valley.",2006-08-17 00:00:00,"4fd271af8eb7c8105d82e366","http://www.nytimes.com/2006/08/17/business/17scene.html"
"Under pressure from sharp increases in short-term interest rates that have raised their own cost of money, many of the nation's leading banks raised their prime lending rate yesterday to 20 percent, from 19 1/2 percent. Yesterday's half-point climb in rates was led by the Morgan Guaranty Trust Company and followed by Citibank, Manufacturers Hanover Trust Company, First National Bank of Chicago and a host of other banks. Several institutions, including the Chase Manhattan Bank, said they would lift their prime to 20 percent effective today. Nevertheless, in the credit markets both short-and long-term interest rates declined substantially yesterday, a signal to some economists that interest rates may have peaked.",1981-05-19 00:00:00,"4fd1231e8eb7c8105d5e6ed0","http://www.nytimes.com/1981/05/19/business/big-banks-lift-prime-to-20.html"
"WASHINGTON (Reuters) -- The United States trade deficit widened in December to its highest level in four months, the government said on Friday, and the annual trade gap expanded nearly 33 percent in 2010 as imports from China hit record levels. The December trade deficit grew nearly 6 percent from the previous month, to $40.6 billion, higher than a consensus estimate of Wall Street analysts. The average price for imported oil rose to its highest level since October 2008.",2011-02-12 00:00:00,"4fd289a18eb7c8105d85ba68","http://www.nytimes.com/2011/02/12/business/economy/12econ.html"
"A gauge of service industries rose unexpectedly sharply to a record in March as orders and employment climbed, and a quarterly survey of chief executives showed that their confidence in the economy is the highest in more than 20 years, reports released yesterday showed. The Institute for Supply Management's index of financial services, construction, retail and other nonmanufacturing enterprises rose to 65.8 in March from 60.8 the month before, exceeding the previous record of 65.7 in January.",2004-04-06 00:00:00,"4fd2535e8eb7c8105d7f9f47","http://www.nytimes.com/2004/04/06/business/service-industries-index-climbs-to-a-record.html"
"LEAD: Most economists, looking at the future, are gloomy right now. Not so Mark A. Miles, executive vice president and senior economist at H. C. Wainwright Economics, a consulting firm in Boston. In a conversation with Joel Kurtzman of The New York Times, Mr. Miles, who has a doctorate in economics from the University of Chicago, outlined his forecast for strong growth in 1991.",1990-10-21 00:00:00,"4fd19cdc8eb7c8105d6ae9e8","http://www.nytimes.com/1990/10/21/business/forum-an-economist-kicks-the-clouds-away.html"
"Government and private economists said today that the 13-day-old strike at two General Motors brake factories here has delivered the worst blow to the Midwest economy since the floods of 1993. The strike has already reduced the nation's production of goods and services by $5 billion to $7 billion, wiping out a third of the already-weak economic growth in the first quarter, several economic research firms said today.",1996-03-19 00:00:00,"4fd1c7ca8eb7c8105d6f98a8","http://www.nytimes.com/1996/03/19/business/gm-strike-may-be-worst-blow-for-the-midwest-since-93-floods.html"
"A Federal Reserve governor, Susan S. Bies, warned on Wednesday about risky real estate lending practices, saying banks could be hurt by higher interest rates or by a decline in home prices. ''Banking supervisors have become concerned recently about apparent increased risk-taking in both commercial and real estate lending,'' Ms. Bies told the National Bankers Association annual convention in Beverly Hills, Calif.",2005-10-13 00:00:00,"4fd260ff8eb7c8105d812218","http://www.nytimes.com/2005/10/13/business/13fed.html"
"THE YEN DECLINES. The dollar rose against Japan's currency after the Federal Reserve increased interest rates but adopted a neutral stance on future rises. The dollar settled in New York at 105.88 yen, up from 104.84 Monday.",1999-11-17 00:00:00,"4fd21c8a8eb7c8105d79cbc5","http://www.nytimes.com/1999/11/17/business/the-markets-currencies.html"
"Service industries expanded at the slowest pace in more than two years in September as Hurricanes Katrina and Rita pushed costs for materials and supplies to a record. The Institute for Supply Management's measure of financial services, retail trade and other nonmanufacturing businesses fell to 53.3, the lowest since April 2003, from 65 in August. The decline was the biggest since the index, which covers 87 percent of the economy, began in 1997.",2005-10-06 00:00:00,"4fd24e1c8eb7c8105d7ef0c0","http://www.nytimes.com/2005/10/06/business/06econ.html"
"LEAD: Economists say the cost of illicit drugs to American society has risen substantially in the last few years, to far more than $60 billion annually. At the same time they are discovering vast new areas of additional economic impact that they are only now beginning to understand.",1989-12-05 00:00:00,"4fd18a1b8eb7c8105d68bb59","http://www.nytimes.com/1989/12/05/business/the-cost-of-drug-abuse-60-billion-a-year.html"
"New orders for factory goods rose 1.9 percent in December, the Commerce Department reported today. The increase was viewed as a new sign of underlying strength in the economy. Despite last spring's recession and soaring interest rates later in the year, factory orders increased 4.6 percent for all of 1980, the department said.",1981-02-04 00:00:00,"4fd116818eb7c8105d5cd81e","http://www.nytimes.com/1981/02/04/business/orders-rise-in-month-at-factories.html"
"THOSE cash dividends so dear to stockholders are feeling the effects of a bumpy economy. The Ford Motor Company served notice last week that it would not pay a dividend for this year's opening quarter - marking the first such omission since the company went public in 1956. Ford had been paying 30 cents a share since mid-1980, when it cut the quarterly rate from $1 a share. In announcing the decision by directors to omit the dividend, Philip Caldwell, Ford's chairman, cited the ''continuation of the long slump in the U.S. automotive market,'' as well as the uncertain state of the economy.",1982-01-21 00:00:00,"4fd11e338eb7c8105d5dcdd4","http://www.nytimes.com/1982/01/21/business/market-place-the-rising-toll-on-dividends.html"
"To the Editor: In a Nov. 15 editorial you joined the chorus of concern over Bill Clinton's proposed Economic Security Council, warning that ""the parallel with national security invites . . . a quick descent into the worst protectionism.""",1992-12-03 00:00:00,"4fd1e3f38eb7c8105d72df94","http://www.nytimes.com/1992/12/03/opinion/l-economic-security-rates-higher-status-239192.html"
"Squawk boxes barked the news over the trading floor at Barclays: the Fed was back in. Inside the Manhattan headquarters of the British bank -- and, indeed, throughout the financial world -- word Wednesday afternoon that the Federal Reserve was making another effort to revive the American economy drowned out everything else.",2010-11-04 00:00:00,"4fd2aa768eb7c8105d896aac","http://www.nytimes.com/2010/11/04/business/global/04markets.html"
"Kenneth L. Lay backed out of his date with Congress this week, but his refusal to testify voluntarily only served to increase the resolve of politicians to get the truth about the fall of the Enron Corporation, even if they never get the opportunity to hear the former Enron chairman's side of the story. Two panels sent subpoenas today to Mr. Lay, but lawmakers said they were almost certain Mr. Lay would refuse to answer their questions and would instead invoke his Fifth Amendment right against self-incrimination. Two other former Enron executives, Andrew S. Fastow and Jeffrey K. Skilling, are also expected by lawmakers to decline to testify.",2002-02-06 00:00:00,"4fd21b278eb7c8105d799e1e","http://www.nytimes.com/2002/02/06/business/enron-s-many-strands-congressional-memo-investigators-buying-time-for-inquiry.html"
"PRESIDENT Obama did not offer his patented poetry in his Inaugural Address. He did not add to his cache of quotations in Bartlett's. He did not recreate J.F.K.'s inaugural, or Lincoln's second, or F.D.R.'s first. The great orator was mainly at his best when taking shots at Bush and Cheney, who, in black hat and wheelchair, looked like the misbegotten spawn of the evil Mr. Potter in ''It's a Wonderful Life'' and the Wicked Witch of the West. Such was the judgment of many Washington drama critics. But there's a reason that this speech was austere, not pretty. Form followed content. Obama wasn't just rebuking the outgoing administration. He was delicately but unmistakably calling out the rest of us who went along for the ride as America swerved into the dangerous place we find ourselves now.",2009-01-25 00:00:00,"4fd284648eb7c8105d8535c4","http://www.nytimes.com/2009/01/25/opinion/25rich.html"
